央视,#genre#
南京教科频道,https://mgtv.ottiptv.cc/mg/838153729.m3u8?userid=423579792&sign=2dfcfd745bcca729e87b0d5514c80724edc62a024b341b90abcbfbeb14173bcf1a6b787a9815958be526ccf037d72685fb2c7bac0e2369302bcadfb2397b1f5a1c27a9a8d70097c867637f0c88a8b361&auth_token=acb0c268be4342419aa3ba49796b45e0
南京十八频道,https://mgtv.ottiptv.cc/mg/838151753.m3u8?userid=423579792&sign=ec058f7524501e5b9127592711ee5d0878937758ed0794feb8602a9fa37b17861a4514e2a5509bcee6714978f7267552031a21137c7fc3d3f41889d5c037c04376d680c3f85b2d942de01fbf5401fd1a&auth_token=acb0c268be4342419aa3ba49796b45e0
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?userid=423579792&sign=0a654207cfd47b0b1014225ddee89d1a1266bd353e1f7d5429770556ebcc667cad52d473b7765ae75416d47cb7c5dd3619a918392261e90fb386d963932982c71d7d88433badd07201c2129bfa1509b5&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?userid=423579792&sign=eaa289938a6aaddeef8a872d33f33a558171887704f7b1d579eaa21731763e70b5e31ea8725d1af55b416a4d0ee0d8628387096f8f7bbc1cf4b3bde1d9b93d3eda3f3238b568c5a6cd0fc166fa8d9b9a&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?userid=423579792&sign=033cad7a9ab03c5d40867beae00727b5f6ba7e757ee3a81a68b403f958658f836707d725d77a4dfd1cc89491568e743292005d6a5591e649c3a6b59a4bcdd14df2a082c7f81f777e3d7e2ce989d65d66&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?userid=423579792&sign=820ab936bda96078352ab637404a0974e30e2d9f2b15e3844c1eab04792fce21988a904b7ccfb54adb617e260a2ad336455a99326676b90d7140afadcd0c13efb82e587e50c34b294f7c922ab6ae6242&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?userid=423579792&sign=1db9770fb113d85e93f6d3c1d1596ae60b307b9f7910f945a588e271691a08f1f150e197e4188fd0a01430b9311c0f114a34db1da298abf0272f4d51d11a92d97f97654bd133f081b51e581f954ff619&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?userid=423579792&sign=732991837a0d6e8ddc656476bbc5eae700de8065ccf18f74051b4a4667fb4cd021998f0d767b7d0e5cd5f0ec626035e1f1f4c872d0c93b0629bb6b80c22cd0e1751688ce5e3f8e6e099b97acfa11a420&auth_token=acb0c268be4342419aa3ba49796b45e0
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?userid=423579792&sign=fdac39ea7a8b3e126417db925618c8fa92f68af3199f1e9e8c550164473d326462ad4f744c8cbd85c5a455945a8d51d549561f63f0b58c2be54f5d33ae4808e20eff24f7dc8d70079d8365ae3d1209ab&auth_token=acb0c268be4342419aa3ba49796b45e0
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=423579792&sign=abc6dd6b8701899d0f21a35486b9df6178dc1f96fb92efa405f0115252fd8a77cfd3870901bc8ba1daa856443729fd42ffc7b61012d9256d9513a504854338f86dbba9bd804e64961e0ad4cbbc7073ec&auth_token=acb0c268be4342419aa3ba49796b45e0
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?userid=423579792&sign=2b1c9b7b7ed6f4d274b903616c944374b1333538a8259a718b0739002f63baf50daa68f929340b199471e80e3e5c5a4a4695e64f2fe7c5b14c51119da4fbff13ef4400f06ab11d13d2f08dfc83b3cbdc&auth_token=acb0c268be4342419aa3ba49796b45e0
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?userid=423579792&sign=65a199c724c779fda5ad9aaf2c8901db2526c33ef4af2998145e0671a6788538471968a932734cf37ad44862194a11450b950007caa207b7d343527cc76565dcd985b5abc60c09e646270432bc63810f&auth_token=acb0c268be4342419aa3ba49796b45e0
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?userid=423579792&sign=ea9d82039d7a2aa34b990e8104b1470ed437b2a9e24b1f180864009229f6c917f0c37c94d859151082f8951bc23093d34475836f51a4c8aa48761c8b0bacbc1365d48b74aba39c0c3ad426d927e3b89c&auth_token=acb0c268be4342419aa3ba49796b45e0
宿迁新闻综合,https://mgtv.ottiptv.cc/mg/639731832.m3u8?userid=423579792&sign=66513f6489b7602b658eae726fb5815bd86035010858f6abf3d78d6855eb030ca64c19444c8e845e87c8a9757c5d06e72f1a1322e5d06e83e0baa296478406a6b35773a13d7cd5687570011fdc63a2a9&auth_token=acb0c268be4342419aa3ba49796b45e0
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?userid=423579792&sign=7423ef67e545ae1e3f41dd5dd5e45c7cb293f87942d201c01e85cadbd160ee26002e33fa514748f436565e46aa339ff902b6e2fa8cd0813783cb63fa2c7b9eba7d21115015e8a2b3ee9781e1db6b8325&auth_token=acb0c268be4342419aa3ba49796b45e0
优漫卡通频道,https://mgtv.ottiptv.cc/mg/626064703.m3u8?userid=423579792&sign=3eba27245be985b0ac6227e9515678d4d4b29b870b85bb57380bad4d928a3e53678aae9dd3a243a00e44a704dbec0537a90654539943e1c50dd169eb01ae7170d0933315d9a8f8ff7ab7aae7e3791ba5&auth_token=acb0c268be4342419aa3ba49796b45e0
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?userid=423579792&sign=8e1b1a5a85ce0475e5eb049ef16119def5fe17ef64739283790e96d8429ee32b668a60c6dbe456a419da92f79ab09f3946ad0599599c285634154b0a3dcee916e7f54b0e4480641ff1392e3def320627&auth_token=acb0c268be4342419aa3ba49796b45e0
南通新闻综合,https://mgtv.ottiptv.cc/mg/955227985.m3u8?userid=423579792&sign=9cf66b528d1b9f54fe157cb3e64b84957121924c328e986231838d2e986199ac3fd70fc823b83f3a1417edf85e63471d3718abfa5479da25872b6ec807fdccfc5e3370234c12e9981ed6eb0c2a258d79&auth_token=acb0c268be4342419aa3ba49796b45e0
宜兴新闻综合,https://mgtv.ottiptv.cc/mg/955227996.m3u8?userid=423579792&sign=0a2158f7edb06926fc3c6f2e078035cf667f3a142d5363e56ab03dc6cefe5f4e195b3560964499cb8881e0a9afd3a8d07b4b48a5c599ef65c2869b9a7109a49998cdfb06f998d8c3ce80eae8f5a004b9&auth_token=acb0c268be4342419aa3ba49796b45e0
溧水新闻综合,https://mgtv.ottiptv.cc/mg/639737327.m3u8?userid=423579792&sign=aaf46578da187ee38b464ed1da6d0b9b04cc4e12904101215c0cc84174e571a42336aa0ce0ae7ac161d6bc8a1cfd35a7919c8ad26041ca75e57fe267ec8140026e0d7d6c218f481b4a9fa2241d8ffa75&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?userid=423579792&sign=7b4feb9e99d591055554641ecd0c72caffa896abd2e539b921ff39c6940a2149caeae5dac45d8ee0c2ab538aeaa8e8c0649b1b61b0a578ae6547a1e1a89037d17d216f09f4835ab7195740f5206b8e60&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=423579792&sign=c8fae6526e39e53753b15e2f4976242b2da47d4ac56f36052ecfd1a3240f3a5a1d48288ea5662198c07fd4e4f12e81200025813c036f99416492d3b0eac43a3d5c998431e79dc47553864a7f859cc8fa&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=423579792&sign=93cfcdd745b1eba85f74f5e05744266bd543140895336bf37f6ad78a29cda8d475c10be01674f21cbc1b6ea28d7a78e9e738290bf32092849f1ebdf42e9f4e4cdaa7c2e8f6e82603fcfef67bec78c5e6&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?userid=423579792&sign=ced7af1bc8e83d727a3725775acc6f54baffdd0ec7c9385f613745de72e22c0bd4da2ac08958137f2e70217d1504a5fb85f0446e38fa55dee8308918342324606d52927449f4cfae256aa4906be344e3&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?userid=423579792&sign=ce95eec9659914afd7e67ada6934e0495d95ab6a037301ffc689e62cdd36071744919f05d6121a755181013313e17ad14ef5fa985e9684682c287208991921585add4163eb933cc0526f1988a7885062&auth_token=acb0c268be4342419aa3ba49796b45e0
财富天下,https://mgtv.ottiptv.cc/mg/956923159.m3u8?userid=423579792&sign=53afef4005f635cef63e22ad06b7824e7f97711ba2f97b09a46aa6e3917eb7ff5827e197f8e2c7ce3d8c20fd1d7439b821ee69f814b8226ce9ddb966cbbd86c2f9501cbf3bb2096245a8e5bb9e53b077&auth_token=acb0c268be4342419aa3ba49796b45e0
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?userid=423579792&sign=2b501a0f1f09880d905144cde6d7b4a33524f20f1f3ab62856675241f4e5bb520f11f587696a947bc948f2e021db1f1b9e5e15b90d0df4b273fd924a33fb2fffd2a259d9d0c3f2ed5a7cb859459def8b&auth_token=acb0c268be4342419aa3ba49796b45e0
高能悬疑 推理时刻,https://mgtv.ottiptv.cc/mg/625133682.m3u8?userid=423579792&sign=8040b4405b86b7f4d12ec5982f829a45c2a344fdb43e2d7c9d4c6e7d19a8b3d01f86e092982a4e6772debe4238fe4f42ce71cb0863fc0980acdea4e5c8cd1c5d6b225f5e76e45f5e6c9557525bf21e57&auth_token=acb0c268be4342419aa3ba49796b45e0
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?userid=423579792&sign=17f9fad1dcabb357130e7f4812166fdcd12951a88d1be2bf535b358bb1dc27a0e4eb0b0f409afee2dfd63888610933cb9be5ce8aad6b1df07d3049148ebf8f52e89041b0c809822b64df17ac0cf25d47&auth_token=acb0c268be4342419aa3ba49796b45e0
新片放映厅,https://mgtv.ottiptv.cc/mg/619495952.m3u8?userid=423579792&sign=c58dacaf12839d64d87a36111ef4b5d4f710b042755754bbe84a2394e5281b0a6ea0067bda99ac45fa4111e98601e16d563cdd2a46a1439a1828398cd8a829a0547b4070c89476cdd7ddeb10feb3102e&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?userid=423579792&sign=5805181717897f2ee547b35ad45517448bd7ae870d3462e3b2a5cc9892046a4fab9aeca3f762ef3607c4bbc11d62ea210b823fceede07ae948da28c89f4e7bfa39a141630c62c5a1111db02a803c2694&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?userid=423579792&sign=886ef7c730e455d63b65ee91b9571fc8f41cfd2e95c78a442a752bf6a1afb17f0bad2f0da7dfd32e2ecb6ee7c0af69d2aa609f4f9b799c916dc8e87031da836d4f21c92d486e6ae060a3981a21354af0&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?userid=423579792&sign=66fff828379977a4333c47d6bf21deba5b6fa1d2d42238f5cfdac3a30f6f61f1a8f6c3ea74c9330ff01ec2dd9a2eefc8d63c7db166d372a52d206c3ae3ddc3aac7341897357285acd829ba9f0ef45042&auth_token=acb0c268be4342419aa3ba49796b45e0
和美乡途轮播台,https://mgtv.ottiptv.cc/mg/713591450.m3u8?userid=423579792&sign=181617ca297a3f13947c304daa845cf948917c454c07b88e59ed535a4ae40076f9508d1db3b867e55b24c6f734390e761407a059d131dd98270234bfb3636996620331f327fc8f2094a3ed834ced102d&auth_token=acb0c268be4342419aa3ba49796b45e0
高清大片,https://mgtv.ottiptv.cc/mg/629943678.m3u8?userid=423579792&sign=d45bbd6604e87aa4394571cbb08d6d5fceca7406ccc8c6ff5c4a7e57151ec2af7b716db617b5e865012bc32b37d69a68460017053f4b16016e6e852494ca1f67c6b3d34c3e452bae1bba7b087b564260&auth_token=acb0c268be4342419aa3ba49796b45e0
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?userid=423579792&sign=08c33b9b84fec78b2e68afc7367e91d3dba3d6e7d2c5ee406ef6e2ae107d4ea48640da0dc6e731cf8376105d26c22966e5baefcd0e921a14aa70f8d2b3dc4ef49b2805de1c8eb745b9f1d26c80c9255e&auth_token=acb0c268be4342419aa3ba49796b45e0
血色山河·抗日战争影像志,https://mgtv.ottiptv.cc/mg/713600957.m3u8?userid=423579792&sign=3cf13a424f7c139bcbd41673e1b6576994959d0fa876c72066dcd25a25ac5b937c76089f9c84fbff1919fd3d3053a3748cf89b94f9506dfb1cf9891cf6e591c4588515baceef12881f8821e3c79038f2&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道01高清,https://mgtv.ottiptv.cc/mg/609158151.m3u8?userid=423579792&sign=bbe36c3992b35ff296884f0356b60b87b99963bc99cc82589c1ccee1cd731879b45c85444747b021ddef25d25e62cd4abe379e4223cf19ccb96f269683bd7ae12c3c225ebf81610288a61ee7cf83919f&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道1,https://mgtv.ottiptv.cc/mg/608933610.m3u8?userid=423579792&sign=f8456feaed6ad11d52923b72880eaf66024b6c7b1d70a098255215aa168678281122727d7a8cc192385c9e8915efb4c3e63c4d98e60032a8889464ccd896292b41aac709860cf97783db8cd940b732c6&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道2,https://mgtv.ottiptv.cc/mg/608933640.m3u8?userid=423579792&sign=6fb304931ea3f7266f73017cca204df65e0eb583a95dbb5acc81fe89c327dcad79436ea410283c2df24d7a9c43b560225d5931371d29f48097e94329d5d7063b2bdf04c8339db0c0b951f82ed41aa4d6&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道3,https://mgtv.ottiptv.cc/mg/608934619.m3u8?userid=423579792&sign=8612725fcc9919d1562bce7f4f9c058e54544f1dde1c06ff4611be568e18c85be7a31e68c1b35a10c1a541c18275c3aa02f6fbb9b5012f84c15492549caaf4e090a2abe5a51d8153753503bd76d65a60&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道4,https://mgtv.ottiptv.cc/mg/608934721.m3u8?userid=423579792&sign=8d16dab6713dc43f92a75599f715c872fe7a312ee3ac90c742f1b1d50cbce5ca89f188c7fb02ebe91b7910dd8407cbf7fac88289ef850eab025ba79a26fc16d798a4bff95f89a712d662d46d4b85ef5f&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道5,https://mgtv.ottiptv.cc/mg/608935104.m3u8?userid=423579792&sign=e4dc99e2a5c1f1a8c6f5f1f436c328176c87ea643564c71cc21289a02833b3b4cfd24a0e61ea4b1ea6cbc4b387bed3688d0cfd64e37d7d917197dc3b001929cb29a299a74634669d2545cb2b2fd32ab1&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道6,https://mgtv.ottiptv.cc/mg/608935797.m3u8?userid=423579792&sign=edfc9663574551124ca17ba80c0c7ceb6ba4a8798d4e76463c66b3f3a085513cc5fc2a7e49b9c0a0895cf18a383763276e54f51dcc6468215ee9d365fba6a3344b776493718d7ca5fb9193102e919c21&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道7,https://mgtv.ottiptv.cc/mg/609169286.m3u8?userid=423579792&sign=ecd91fb7f12bc1a1fe14d90c060c3fd8b20fc069bb2911c1a1f994c84b571afb2d66a49d4215aba5af8e8d06d59dd61b15b38e7c34c6fa7c5cb00a444504edbfdd840e165fee7047995e5677e5250c5e&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道8,https://mgtv.ottiptv.cc/mg/609169287.m3u8?userid=423579792&sign=8ed5989932080c446930ee70b6efff81465cbe82d96de6616be69e5ca5d3176822afcaa25fbbb4ec864aafaf1d77cf1d67ff7154df83ab968603b5241b7e78f40d427ff73ccae1e3b4af7f6273fffd55&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道9,https://mgtv.ottiptv.cc/mg/609169226.m3u8?userid=423579792&sign=124cef33c4355a32d96d69e7dcbd4c112e8d36d6396389b34b67640dc21fd130701dce56b052c9af28ce9ecb43aab4a67c95ef9167bacc3402886315c6c95427c41b412abb5417f3a383cf1b9ee44dd1&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道10,https://mgtv.ottiptv.cc/mg/609169285.m3u8?userid=423579792&sign=7451d0db8517eac0dc1f24fcd60c31f94058f30193775e7590311621d84e2bfaf6cca3212daa54c1d3a1e597e9a72282f7e79ad4fceafa6feac5eb0c1b3ef126c0ca6ca4f7db7de47976af2d301a6d36&auth_token=acb0c268be4342419aa3ba49796b45e0
最强综艺趴,https://mgtv.ottiptv.cc/mg/629942228.m3u8?userid=423579792&sign=bab7eb4408fde32c045760df372f92e9642662f1408378b003c40f3dda848c9cae692e32af5a9ca3057bdde1037573a59ef285c2051bb4c3efdf9e9a191f2a1bf048ca64fe8e69df606ddf7715985067&auth_token=acb0c268be4342419aa3ba49796b45e0
嘉佳卡通,https://mgtv.ottiptv.cc/mg/614952364.m3u8?userid=423579792&sign=ff5bc25c1b47e50171f49b97f1e9a5851b6e36f1b2d031889a4349cc7560b035ace6ecfb1c9f76aa024e5a8363e12924e237d77d617b72a2f622c058788f076f8c5dc810000d088ef2fab8887dcd7d62&auth_token=acb0c268be4342419aa3ba49796b45e0
经典动画大集合,https://mgtv.ottiptv.cc/mg/629942219.m3u8?userid=423579792&sign=6464fd1ca4363ed53162ecb1ca8886c28818f9654e60604c536b8c089dfb71a9a2170190e6e47a2c232e6a998dc01c2d02c7eb1169b56954a2daba07d6e5dc8728dd4347676a86288f9eb51bdf80d772&auth_token=acb0c268be4342419aa3ba49796b45e0
新动力量创一流,https://mgtv.ottiptv.cc/mg/713589837.m3u8?userid=423579792&sign=d0f794bb508750d071cc985c814106cb8c536ebc993dee93989d5f8e13d5ab81978c35aca7c848ba7a4b60e76cecb61f21ed07d524da608473a7a00711eb82edbd544910c26c9e5d15b40efd16038e9d&auth_token=acb0c268be4342419aa3ba49796b45e0
环球旅游,https://mgtv.ottiptv.cc/mg/958475356.m3u8?userid=423579792&sign=7ec3794eab9334268af4a4637d0559543d0a9102f957ec8a7e239ffbe47b63adb9fdec212ef4009be97cb1dc2289bd3e400960e5b2f91bdd0c18e10c74f802c71ba2fbce5ff137e2b49be3ce29f702bd&auth_token=acb0c268be4342419aa3ba49796b45e0
五环传奇,https://mgtv.ottiptv.cc/mg/707671890.m3u8?userid=423579792&sign=b2e0dde27e34ae3bd581fe0f466a31c2f6c5c711e214f0d41f64be9caf125bcea344e2e9805c9d8deeaf7c79a889d9b29002f2d153e88a0a07e1bb8f0fd8fe2c183b7096cae21ac9ab42468478982111&auth_token=acb0c268be4342419aa3ba49796b45e0
赛事最经典,https://mgtv.ottiptv.cc/mg/646596895.m3u8?userid=423579792&sign=e821ee5b0029bd22d410a6fe21bd90d5ad471bf8d2126de12742e7f3a1ff042271270e80c3e7f80777f332001c67e16bc4b18fa090930296fb43ac8eb2b5ffa6daad0b5058819656481c5c60e9ecdd5c&auth_token=acb0c268be4342419aa3ba49796b45e0
掼蛋精英赛,https://mgtv.ottiptv.cc/mg/631354620.m3u8?userid=423579792&sign=23a6eaf9d474c5bdd52ff7ac6405d335764e56fa0d7c11c8a397b597bee564463c9c4eb4a07406f95950ae90fd64523e0a9816f87c1c6d55a1fb515457ffb306139606c3cea0e18151f230bf301b116d&auth_token=acb0c268be4342419aa3ba49796b45e0
体坛名栏汇,https://mgtv.ottiptv.cc/mg/629943305.m3u8?userid=423579792&sign=beb1890bba4ea43efdc6ce6b6220afcafd1c218d218e6fd4a53c2c7f7ee3405e0abb5bef829b868647079c6e294d92aedcc7cd8aee101cb6b516fe4509193686732788bf89f765fc113ad5234f559b84&auth_token=acb0c268be4342419aa3ba49796b45e0
四海钓鱼,https://mgtv.ottiptv.cc/mg/637444975.m3u8?userid=423579792&sign=58b078b58c413585d9216dc9d600e7f9e0ea1f933ab884f18dcc57cd0c1a91bda2cb36898ff20e057ad781cfea2bb94bc3756085e461d814ff10a33ac725a5b3f9d1daab7156a217efd0f48ffee03468&auth_token=acb0c268be4342419aa3ba49796b45e0
咪咕24小时体育台,https://mgtv.ottiptv.cc/mg/654102378.m3u8?userid=423579792&sign=2905b04a2508f6d22fcd1bbcfa39bc853e4821bc9f9f603672bffef38d5f61759272bd828c65da1a73f4e35023688db9e9ad3d6bc8b7c2cf098fa14e929f98d012cb5e12f2d3f4c3c0976294ab400d59&auth_token=acb0c268be4342419aa3ba49796b45e0
24小时城市联赛轮播台,https://mgtv.ottiptv.cc/mg/915512915.m3u8?userid=423579792&sign=d5a20b59f4034d3184d80261e3ac0b38a9d617023fee88a0991eea4bc0d9fc9070feee34ba81342056927db069944bf519773f0d0089ee271bc150b91ac8048e492387b892473bb5e50ea777369d678c&auth_token=acb0c268be4342419aa3ba49796b45e0
武术世界,https://mgtv.ottiptv.cc/mg/958475359.m3u8?userid=423579792&sign=cd15a6caf485235871349b17a1740311c5e9907d8fbaafaa505a559f186a22b00b3ba0e77e010e16da1e912162e041548f866ea0af6c190c413a6fd0aa9fc4f19ae0ae65e04b53a8010a8201279ede1f&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV1,https://mgtv.ottiptv.cc/mg/923287154.m3u8?userid=423579792&sign=909c80d2e076f1cd5848f29d79cd54b6fe938b5ba68087d52eceafe4148418d17c0de021033e4e4aa9cb00dfe7adcaf00eb3ceee0d08f1f7c2aa7e640fb9c6ad1525388c370bb1fd32ade536c02af551&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV2,https://mgtv.ottiptv.cc/mg/923287211.m3u8?userid=423579792&sign=1e7db54a8a1a1415ade60f8b1a4e0ff4e097699f567a74b01fec4bde046519b2fb0ee0ce2fa6a64feba8a3be34911e9d5fd43706e620caab3a314c1080701eefb73d93a8c7306ad6bd78832a7f2d2874&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV4,https://mgtv.ottiptv.cc/mg/923287339.m3u8?userid=423579792&sign=fb7f53189085b1346d09c52c6093e93b8b85444b500a3ae213713137a10b997fffe34b70ec2629ecec9827e9f149a44482dd977f5c1c39049323629a4044c51129305b04d6452c9f0bac0c10d7f90d6a&auth_token=acb0c268be4342419aa3ba49796b45e0
山东教育,https://mgtv.ottiptv.cc/mg/609154353.m3u8?userid=423579792&sign=d31a8b495432d84fbcd15603ef48bb37b48335aa8ca32e84ee3a6d5a1ede6cbe52a2c725aafadcdb9515d20e1321dee5b364a3cc67014cf3030e3c8b4bc56e8109d0062c0381d7d041122a9a4122cf35&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?
CETV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EAw_OvjRgJVjtlaOa0dcgzg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
